factor_a_id,factor_a_name,factor_a_handler,factor_a_formula,factor_a_platform_net_excess_pct,factor_a_local_net_excess_pct,factor_b_id,factor_b_name,factor_b_handler,factor_b_formula,factor_b_platform_net_excess_pct,factor_b_local_net_excess_pct,correlation,abs_correlation,high_correlation,days,std,pair_rows,common_stocks_mean,common_stocks_min,common_stocks_max
nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,t10-more-additions-20260911-candidates.report:T10-ADD-FSCORE-20260911,T10-ADD-FSCORE-20260911,t10_size_plus_impact_fscore,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 6",17.476064,,0.1408916374474239,0.1408916374474239,False,1211,0.12020173810360629,5251325,4336.354252683733,3536,4932
h03-t10-single-20260911-candidates.report:H03-T10-SINGLE,H03-T10-SINGLE,impact60,"RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))",16.443255999999998,,osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",7.395975999999998,,0.14075484441320366,0.14075484441320366,False,1211,0.13373365482341296,5368681,4433.262592898431,3620,5033
huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,value_bm,ratio_bm_ttm,2.098992,,literature-rankic-optimization-20260909-formula.report:NONHT-FSCORELIKE-REV40-INTERACT,NONHT-FSCORELIKE-REV40-INTERACT,fscore_interact,"RANK(1 - RETURNS(CLOSE,40)) * RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)",1.8427599999999984,,0.14075477259171665,0.14075477259171665,False,1211,0.1199646838632398,5793366,4783.952105697770,4276,5081
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,reversal_bm_cfp_val3,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",3.30728,,-0.14059528098154614,0.14059528098154614,False,1211,0.027707609441921455,5913071,4882.800165152767,4367,5178
oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,drawdown60,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",1.9485279999999996,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",3.1676159999999998,,0.13967024827906557,0.13967024827906557,False,1211,0.14517018213277838,5978917,4937.173410404625,4329,5191
huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",6.428368,,verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,,-0.139206732098856,0.139206732098856,False,1211,0.11318074035378745,5363748,4429.189099917424,3616,5033
positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",4.962135999999999,,verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,,-0.139206732098856,0.139206732098856,False,1211,0.11318074035378745,5363748,4429.189099917424,3616,5033
huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",6.428368,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,,-0.139206732098856,0.139206732098856,False,1211,0.11318074035378745,5363748,4429.189099917424,3616,5033
positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",4.962135999999999,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,,-0.139206732098856,0.139206732098856,False,1211,0.11318074035378745,5363748,4429.189099917424,3616,5033
huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",6.395344000000001,,verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,,0.139206732098856,0.139206732098856,False,1211,0.11318074035378745,5363748,4429.189099917424,3616,5033
huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",6.395344000000001,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,,0.139206732098856,0.139206732098856,False,1211,0.11318074035378745,5363748,4429.189099917424,3616,5033
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",19.622616,,0.13901138059995669,0.13901138059995669,False,1211,0.03740531887011772,5361085,4426.990090834021,3614,5026
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",3.160368,,-0.1387066662344749,0.1387066662344749,False,1211,0.04550015256425663,5913324,4883.009083402147,4367,5178
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",2.7122639999999993,,nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,0.13854973529599876,0.13854973529599876,False,1211,0.12822166388919135,5368681,4433.262592898431,3620,5033
nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",2.726032,,0.13795662927022653,0.13795662927022653,False,1211,0.17867185688658366,5363748,4429.189099917424,3616,5033
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.1368555603378428,0.1368555603378428,False,1211,0.04675895700381433,5977837,4936.281585466557,4326,5191
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.1368555603378428,0.1368555603378428,False,1211,0.04675895700381433,5977837,4936.281585466557,4326,5191
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,t10-more-additions-20260911-candidates.report:T10-ADD-AGG-IMPACT-20260911,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1),60) / (SUM(AMOUNT,60) + 1))) / 6",19.759592,,0.13552274786767438,0.13552274786767438,False,1211,0.03732566412874702,5361085,4426.990090834021,3614,5026
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",7.8760639999999995,,huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,value_bm,ratio_bm_ttm,2.098992,,0.1338018309401376,0.1338018309401376,False,1211,0.142364115707061,5749255,4747.526837324525,3941,5124
huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,value_bm,ratio_bm_ttm,2.098992,,oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,drawdown60,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",1.9485279999999996,,-0.13362985302208166,0.13362985302208166,False,1211,0.13903228200940465,5978917,4937.173410404625,4329,5191
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,t10-more-additions-20260911-candidates.report:T10-ADD-DOWNSIDE-IMPACT-20260911,T10-ADD-DOWNSIDE-IMPACT-20260911,t10_size_plus_impact_downside,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM((ABS(CLOSE / DELAY(CLOSE,1) - 1) - (CLOSE / DELAY(CLOSE,1) - 1)) / 2,60) / (SUM(AMOUNT,60) + 1))) / 6",19.39004,,0.1330219399753511,0.1330219399753511,False,1211,0.037782204049373436,5361085,4426.990090834021,3614,5026
h03-t10-single-20260911-candidates.report:H03-T10-SINGLE,H03-T10-SINGLE,impact60,"RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))",16.443255999999998,,osr2-ret40-turn-bias-paper-nomcap-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,reversal_turn_paper_nomcap,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)))) / 3",5.224711999999999,,0.13287186831912437,0.13287186831912437,False,1211,0.1198348680385682,5333320,4404.062758051197,3586,5004
h03-t10-single-20260911-candidates.report:H03-T10-SINGLE,H03-T10-SINGLE,impact60,"RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))",16.443255999999998,,osr2-ret40-turn-bias-paper-nomcap-2026-ytd-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,reversal_turn_paper_nomcap,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)))) / 3",4.672727999999999,,0.13287186831912437,0.13287186831912437,False,1211,0.1198348680385682,5333320,4404.062758051197,3586,5004
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,momentum120,"RETURNS(CLOSE,120)",2.291336000000001,,nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,-0.13240801466972754,0.13240801466972754,False,1211,0.18811001401760413,5368681,4433.262592898431,3620,5033
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.1307513870152168,0.1307513870152168,False,1211,0.07330303380957887,5918327,4887.140379851363,4424,5187
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",2.7122639999999993,,verify-field-scan-20260910-candidates.report:VERIFY-E260910-04,VERIFY-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),17.75808,,0.1291117630125188,0.1291117630125188,False,1211,0.13587513819631727,5363748,4429.189099917424,3616,5033
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",2.7122639999999993,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,,0.1291117630125188,0.1291117630125188,False,1211,0.13587513819631727,5363748,4429.189099917424,3616,5033
t10-additions-20260911-candidates.report:T10-ADD-BM-20260911,T10-ADD-BM-20260911,t10_size_plus_impact_bm,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(book_to_market_ratio_lf)) / 6",18.092280000000002,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.12904663550001533,0.12904663550001533,False,1211,0.07573724499266594,5363716,4429.162675474814,3616,5033
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,reversal_bm_ep_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",0.13803199999999993,,verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,,-0.12884543759767955,0.12884543759767955,False,1211,0.08366633420086424,5905559,4876.597027250206,4321,5176
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,reversal_bm_ep_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",0.13803199999999993,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-G260910-13,VERIFY10-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",13.944184,,-0.12884543759767955,0.12884543759767955,False,1211,0.08366633420086424,5905559,4876.597027250206,4321,5176
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,reversal_bm_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",3.560943999999999,,-0.12782334651988722,0.12782334651988722,False,1211,0.0411485442775079,5912831,4882.601981833196,4366,5178
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",4.279336,,verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,,0.12771386469988225,0.12771386469988225,False,1211,0.15772251701368864,5754216,4751.623451692816,3946,5125
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",4.279336,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-G260910-13,VERIFY10-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",13.944184,,0.12771386469988225,0.12771386469988225,False,1211,0.15772251701368864,5754216,4751.623451692816,3946,5125
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,reversal_bm_cfp_val3,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",3.30728,,t10-more-additions-20260911-candidates.report:T10-ADD-DOWNSIDE-IMPACT-20260911,T10-ADD-DOWNSIDE-IMPACT-20260911,t10_size_plus_impact_downside,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM((ABS(CLOSE / DELAY(CLOSE,1) - 1) - (CLOSE / DELAY(CLOSE,1) - 1)) / 2,60) / (SUM(AMOUNT,60) + 1))) / 6",19.39004,,0.12728172377656924,0.12728172377656924,False,1211,0.06919228786339258,5363495,4428.980181668043,3616,5033
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,paper-derived-composite-cycle10-candidates.report:paper-derived-composite,paper-derived-composite,paper_composite,ZSCORE(RANK(book_to_market_ratio_lyr))+ZSCORE(RANK(oper_roe_lyr))-ZSCORE(RANK(gr_total_asset_lyr))-ZSCORE(RANK(MARKET_CAP)),11.202328,,0.1271244848251312,0.1271244848251312,False,1211,0.14712923259482713,5333320,4404.062758051197,3586,5004
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,paper-derived-full.report:paper-derived-composite,paper-derived-composite,paper_composite,ZSCORE(RANK(book_to_market_ratio_lyr))+ZSCORE(RANK(oper_roe_lyr))-ZSCORE(RANK(gr_total_asset_lyr))-ZSCORE(RANK(MARKET_CAP)),11.408832,,0.1271244848251312,0.1271244848251312,False,1211,0.14712923259482713,5333320,4404.062758051197,3586,5004
nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT-WC,T10-SIZE-PLUS-IMPACT-WC,t10_size_plus_impact_wc,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 6",17.443168,,0.12674487762681183,0.12674487762681183,False,1211,0.1271348630892223,5363748,4429.189099917424,3616,5033
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,momentum120,"RETURNS(CLOSE,120)",2.291336000000001,,verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,,-0.12624068378875442,0.12624068378875442,False,1211,0.1642840751906746,5916362,4885.517753922378,4191,5169
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,momentum120,"RETURNS(CLOSE,120)",2.291336000000001,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-G260910-13,VERIFY10-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",13.944184,,-0.12624068378875442,0.12624068378875442,False,1211,0.1642840751906746,5916362,4885.517753922378,4191,5169
nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,t10-nomcap-plus-impact-20260911-candidates.report:T10-NOMCAP-PLUS-IMPACT,T10-NOMCAP-PLUS-IMPACT,t10_nomcap_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 4",14.225216,,0.12545510362794124,0.12545510362794124,False,1211,0.13124976056988646,5368681,4433.262592898431,3620,5033
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,wma_low_volume40,"WMA((((1/LOW)/LOW)/VOLUME),40)",13.628703999999999,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,0.12480247218230213,0.12480247218230213,False,1211,0.15132457115141007,4268803,3525.023121387283,8,4759
